borehole_id,borehole_type,total_surviving_fio_load,Q_L_per_day,concentration_CFU_per_L
privbh_7744,private,12705365036.283203,2000.0,6352682.518141601
privbh_7749,private,12694770231.66333,2000.0,6347385.115831665
privbh_775,private,254498157314.13748,2000.0,127249078.65706874
privbh_7750,private,12683278715.161608,2000.0,6341639.357580804
privbh_7751,private,12758382443.581415,2000.0,6379191.221790708
privbh_7754,private,12737370463.74958,2000.0,6368685.23187479
privbh_7756,private,25483042742.69117,2000.0,12741521.371345585
privbh_7757,private,12717215136.217098,2000.0,6358607.568108549
privbh_7760,private,25477952487.511314,2000.0,12738976.243755657
privbh_7761,private,12717104883.175865,2000.0,6358552.441587932
privbh_7762,private,12673694086.956192,2000.0,6336847.043478096
privbh_7763,private,12683774005.892477,2000.0,6341887.002946239
privbh_7766,private,127719132786.76114,2000.0,63859566.39338057
privbh_7767,private,12676095726.659061,2000.0,6338047.863329531
privbh_7768,private,12680361703.84517,2000.0,6340180.851922585
privbh_777,private,12752024539.4841,2000.0,6376012.26974205
privbh_7772,private,12700594906.980997,2000.0,6350297.4534904985
privbh_7773,private,12676681780.250227,2000.0,6338340.890125114
privbh_7777,private,12727838776.53423,2000.0,6363919.388267115
privbh_7778,private,12689255374.05611,2000.0,6344627.687028055
privbh_7779,private,12676892271.601892,2000.0,6338446.1358009465
privbh_778,private,12720392931.67638,2000.0,6360196.46583819
privbh_7780,private,12734333981.665333,2000.0,6367166.990832666
privbh_7785,private,12686096611.074394,2000.0,6343048.305537197
privbh_7787,private,12748080955.163086,2000.0,6374040.477581543
privbh_7788,private,12787451623.270159,2000.0,6393725.81163508
privbh_779,private,114300820475.48361,2000.0,57150410.237741806
privbh_7791,private,101455559392.53828,2000.0,50727779.69626914
privbh_7793,private,203838794881.19125,2000.0,101919397.44059563
privbh_7795,private,12758525361.10754,2000.0,6379262.68055377
privbh_7799,private,12731669722.221096,2000.0,6365834.861110548
privbh_780,private,12729234887.853567,2000.0,6364617.443926783
privbh_7801,private,25429817130.240685,2000.0,12714908.565120343
privbh_7804,private,12686205352.924023,2000.0,6343102.676462011
privbh_7806,private,12729489984.876692,2000.0,6364744.992438346
privbh_7808,private,12753671902.674967,2000.0,6376835.951337484
privbh_7809,private,12740754069.117016,2000.0,6370377.034558508
privbh_7810,private,38192029685.28788,2000.0,19096014.84264394
privbh_7812,private,12719578790.268017,2000.0,6359789.3951340085
privbh_7813,private,25429532746.534904,2000.0,12714766.373267453
privbh_7814,private,12714073525.38484,2000.0,6357036.76269242
privbh_7824,private,12686609016.787596,2000.0,6343304.508393798
privbh_783,private,406315720844.83325,2000.0,203157860.42241663
privbh_7830,private,12757723638.057896,2000.0,6378861.8190289475
privbh_7836,private,12674781677.439663,2000.0,6337390.838719832
privbh_7837,private,12726081104.022882,2000.0,6363040.552011441
privbh_7838,private,12721076554.834593,2000.0,6360538.277417297
privbh_784,private,190230355910.1398,2000.0,95115177.9550699
privbh_7846,private,101670880492.69221,2000.0,50835440.24634611
privbh_7848,private,12735890633.108267,2000.0,6367945.316554134
privbh_785,private,381895049092.56726,2000.0,190947524.54628363
privbh_7851,private,12753552540.929174,2000.0,6376776.270464587
privbh_7852,private,25388087696.29212,2000.0,12694043.84814606
privbh_7856,private,101575469509.57735,2000.0,50787734.754788674
privbh_7860,private,25406110452.692856,2000.0,12703055.226346428
privbh_7861,private,12689846408.83871,2000.0,6344923.204419356
privbh_7862,private,12707820662.117138,2000.0,6353910.331058569
privbh_7870,private,12722352216.962862,2000.0,6361176.108481431
privbh_7871,private,12751468237.38849,2000.0,6375734.118694245
privbh_7872,private,12752650687.949326,2000.0,6376325.343974663
privbh_7875,private,12681047911.634453,2000.0,6340523.955817226
privbh_7876,private,12726628214.10095,2000.0,6363314.107050475
privbh_7883,private,101919511444.39948,2000.0,50959755.72219974
privbh_7885,private,12745521664.259396,2000.0,6372760.832129698
privbh_7886,private,12710713374.85839,2000.0,6355356.687429195
privbh_7888,private,12769973344.522402,2000.0,6384986.672261201
privbh_790,private,305050538938.98,2000.0,152525269.46949
privbh_7906,private,101718783801.47095,2000.0,50859391.900735475
privbh_792,private,101516132891.37468,2000.0,50758066.44568734
privbh_7921,private,12676571050.028645,2000.0,6338285.525014322
privbh_7923,private,12727884469.793047,2000.0,6363942.234896524
privbh_7943,private,101438245718.74902,2000.0,50719122.85937451
privbh_7952,private,101460290486.75188,2000.0,50730145.24337594
privbh_7953,private,12729447699.567503,2000.0,6364723.849783751
privbh_7958,private,12700841938.33004,2000.0,6350420.96916502
privbh_7966,private,25424874805.175293,2000.0,12712437.402587647
privbh_7971,private,12695311169.754852,2000.0,6347655.584877426
privbh_7972,private,12737302817.104048,2000.0,6368651.408552024
privbh_7983,private,12757557658.53559,2000.0,6378778.829267794
privbh_7988,private,12740109432.077787,2000.0,6370054.716038894
privbh_799,private,12688338589.740778,2000.0,6344169.294870389
privbh_7992,private,12678868890.412992,2000.0,6339434.445206496
privbh_7993,private,12738115867.699823,2000.0,6369057.933849912
privbh_800,private,519943564079.0788,2000.0,259971782.0395394
privbh_8005,private,12680474522.954073,2000.0,6340237.261477036
privbh_8014,private,12683354689.604053,2000.0,6341677.344802027
privbh_8017,private,12725971878.139618,2000.0,6362985.939069809
privbh_8019,private,114429732327.65892,2000.0,57214866.16382946
privbh_802,private,12737784042.914675,2000.0,6368892.021457338
privbh_8022,private,12726005298.795713,2000.0,6363002.649397857
privbh_8028,private,12736442325.782421,2000.0,6368221.162891211
privbh_803,private,12714431750.84063,2000.0,6357215.875420315
privbh_8032,private,12747042438.855341,2000.0,6373521.21942767
privbh_8033,private,12767665595.428707,2000.0,6383832.797714354
privbh_804,private,139532543139.3557,2000.0,69766271.56967786
privbh_8045,private,114699111461.01184,2000.0,57349555.73050592
privbh_8050,private,12703184909.22496,2000.0,6351592.4546124805
privbh_8051,private,12702084122.566895,2000.0,6351042.061283447
privbh_8054,private,12741190516.430273,2000.0,6370595.258215137
privbh_8056,private,12676869125.628315,2000.0,6338434.562814157
privbh_8057,private,12672973151.15653,2000.0,6336486.575578265
privbh_8068,private,127181787869.7553,2000.0,63590893.93487765
privbh_8077,private,101586396053.43478,2000.0,50793198.026717395
privbh_8081,private,101851013971.79257,2000.0,50925506.98589629
privbh_8086,private,126747046458.8098,2000.0,63373523.2294049
privbh_8090,private,101396190141.29088,2000.0,50698095.07064544
privbh_8093,private,38182382822.25215,2000.0,19091191.411126077
privbh_8097,private,114288178876.88072,2000.0,57144089.43844036
privbh_810,private,101542308278.81999,2000.0,50771154.13941
privbh_8101,private,126800553016.99585,2000.0,63400276.50849792
privbh_8102,private,126944389120.93369,2000.0,63472194.56046684
privbh_8104,private,102243763372.53366,2000.0,51121881.68626683
privbh_8106,private,12751054306.19586,2000.0,6375527.15309793
privbh_8109,private,101719492197.65929,2000.0,50859746.09882964
privbh_811,private,305701852801.1682,2000.0,152850926.4005841
privbh_8113,private,101797139377.07921,2000.0,50898569.6885396
privbh_8116,private,12745999476.68714,2000.0,6372999.738343569
privbh_8119,private,12765662310.859695,2000.0,6382831.155429848
privbh_812,private,229159289730.11682,2000.0,114579644.8650584
privbh_8121,private,12725299037.21128,2000.0,6362649.51860564
privbh_8122,private,12686546938.093431,2000.0,6343273.469046716
privbh_8123,private,126963021140.27267,2000.0,63481510.57013634
privbh_8126,private,101424538493.31146,2000.0,50712269.24665573
privbh_8127,private,38253303927.422356,2000.0,19126651.963711176
privbh_8130,private,12676446359.150951,2000.0,6338223.179575476
privbh_8133,private,12685897262.376688,2000.0,6342948.631188344
privbh_8134,private,38157753199.67543,2000.0,19078876.599837717
privbh_8138,private,101628486414.77267,2000.0,50814243.20738634
privbh_8139,private,12673031520.541458,2000.0,6336515.760270729
privbh_814,private,216020252746.68628,2000.0,108010126.37334314
privbh_8140,private,12700508117.005444,2000.0,6350254.058502722
privbh_8146,private,114915690111.268,2000.0,57457845.055634
privbh_8148,private,12743579554.043869,2000.0,6371789.777021934
privbh_8149,private,12692091449.86362,2000.0,6346045.72493181
privbh_815,private,126754835364.3126,2000.0,63377417.6821563
privbh_8151,private,12681535149.147007,2000.0,6340767.574573504
privbh_8153,private,12739176552.45507,2000.0,6369588.276227536
privbh_8158,private,12729483257.326332,2000.0,6364741.628663166
privbh_8159,private,25513555356.408386,2000.0,12756777.678204194
privbh_8160,private,25486963052.962906,2000.0,12743481.526481453
privbh_8161,private,12703600933.810165,2000.0,6351800.466905083
privbh_8163,private,12677879884.236582,2000.0,6338939.942118291
privbh_8164,private,12731100603.800957,2000.0,6365550.301900478
privbh_8169,private,12740227823.10259,2000.0,6370113.911551295
privbh_8174,private,12726519216.212921,2000.0,6363259.60810646
privbh_8175,private,12714173085.592941,2000.0,6357086.54279647
privbh_8177,private,12674853161.81337,2000.0,6337426.5809066845
privbh_8179,private,25449802126.43483,2000.0,12724901.063217415
privbh_8180,private,12760125055.23471,2000.0,6380062.527617356
privbh_8182,private,25527605341.146378,2000.0,12763802.670573188
privbh_8184,private,12685793569.348198,2000.0,6342896.784674099
privbh_819,private,204059799512.54083,2000.0,102029899.75627042
privbh_8190,private,25392704491.973846,2000.0,12696352.245986924
privbh_8195,private,12691906565.386236,2000.0,6345953.282693118
privbh_8197,private,38139446741.85951,2000.0,19069723.370929755
privbh_8199,private,12695960633.305716,2000.0,6347980.316652858
privbh_821,private,101841096401.10094,2000.0,50920548.20055047
privbh_8213,private,12678045962.413157,2000.0,6339022.981206578
privbh_8215,private,25426987694.885685,2000.0,12713493.847442843
privbh_8217,private,12678396022.976347,2000.0,6339198.011488173
privbh_8228,private,12716251095.1969,2000.0,6358125.5475984495
privbh_8229,private,12711765107.791107,2000.0,6355882.553895554
privbh_8234,private,12685990689.38002,2000.0,6342995.34469001
privbh_8244,private,101898789895.30327,2000.0,50949394.94765163
privbh_8252,private,12694428703.234179,2000.0,6347214.3516170895
privbh_8254,private,127564213010.646,2000.0,63782106.505323
privbh_826,private,12732841167.806946,2000.0,6366420.583903473
privbh_8264,private,12741065246.474022,2000.0,6370532.623237011
privbh_829,private,12755908351.423828,2000.0,6377954.175711914
privbh_8290,private,12717371865.564323,2000.0,6358685.932782162
privbh_8302,private,101653572569.70035,2000.0,50826786.28485017
privbh_8305,private,25463282757.14128,2000.0,12731641.37857064
privbh_8308,private,12772384371.19284,2000.0,6386192.18559642
privbh_8326,private,12749648704.263353,2000.0,6374824.352131677
privbh_8338,private,38158566800.58457,2000.0,19079283.400292285
privbh_8340,private,12699385112.675518,2000.0,6349692.556337759
privbh_8341,private,12741738514.26474,2000.0,6370869.25713237
privbh_8342,private,25469011053.868034,2000.0,12734505.526934016
privbh_8343,private,12738428200.7601,2000.0,6369214.10038005
privbh_8348,private,12730380138.000069,2000.0,6365190.069000035
privbh_8350,private,25483904142.247307,2000.0,12741952.071123654
privbh_8351,private,12766325893.464275,2000.0,6383162.946732137
privbh_8357,private,12729914740.871672,2000.0,6364957.370435836
privbh_8359,private,101628360957.0221,2000.0,50814180.47851105
privbh_8372,private,12761024971.173183,2000.0,6380512.485586592
privbh_8374,private,12733971684.4995,2000.0,6366985.84224975
privbh_8384,private,12685632531.969032,2000.0,6342816.265984517
privbh_8385,private,12696619074.827797,2000.0,6348309.537413899
privbh_8399,private,12759921964.296524,2000.0,6379960.982148262
privbh_840,private,63417752511.59069,2000.0,31708876.255795345
privbh_8405,private,12733979160.40546,2000.0,6366989.58020273
privbh_8409,private,25422148143.335136,2000.0,12711074.071667569
privbh_8421,private,12779624052.329388,2000.0,6389812.026164694
privbh_8429,private,12697008627.51868,2000.0,6348504.31375934
privbh_8437,private,12715246797.40104,2000.0,6357623.398700519
privbh_8438,private,25464577125.972633,2000.0,12732288.562986316
privbh_8439,private,12742397686.519615,2000.0,6371198.843259808
privbh_8440,private,12686342992.029644,2000.0,6343171.496014822
privbh_8441,private,12709226133.042757,2000.0,6354613.066521378
privbh_8444,private,12702966444.063046,2000.0,6351483.222031523
privbh_8445,private,25466448496.36603,2000.0,12733224.248183016
privbh_845,private,127360946986.7129,2000.0,63680473.49335645
privbh_8450,private,12733807462.241163,2000.0,6366903.731120582
privbh_8451,private,12740573258.260891,2000.0,6370286.629130445
privbh_8452,private,139647142297.23758,2000.0,69823571.14861879
privbh_8455,private,25387897184.335358,2000.0,12693948.59216768
privbh_8457,private,12681411873.298561,2000.0,6340705.936649281
privbh_8458,private,25468199247.35073,2000.0,12734099.623675365
privbh_8459,private,25410110422.64679,2000.0,12705055.211323395
privbh_846,private,12725458458.580969,2000.0,6362729.229290484
privbh_8461,private,12751351285.901508,2000.0,6375675.642950755
privbh_8463,private,12689673385.723783,2000.0,6344836.692861891
privbh_847,private,101624789794.6538,2000.0,50812394.897326894
privbh_8490,private,12717857968.39625,2000.0,6358928.984198125
privbh_8496,private,102048241172.16292,2000.0,51024120.58608146
privbh_850,private,102165698509.19438,2000.0,51082849.254597194
privbh_8508,private,12721754820.887974,2000.0,6360877.410443987
privbh_851,private,101810288752.4627,2000.0,50905144.37623136
privbh_8512,private,12714600873.461657,2000.0,6357300.436730828
privbh_8516,private,12732861442.033861,2000.0,6366430.72101693
privbh_8520,private,12752219614.111202,2000.0,6376109.807055601
privbh_8522,private,12685796993.290792,2000.0,6342898.496645397
privbh_8527,private,12706893012.988161,2000.0,6353446.506494081
privbh_8529,private,88927834393.4415,2000.0,44463917.19672075
privbh_853,private,101865631964.6867,2000.0,50932815.98234335
privbh_8534,private,114153474912.22324,2000.0,57076737.45611162
privbh_8536,private,12704551041.39904,2000.0,6352275.52069952
privbh_8542,private,25428290152.3312,2000.0,12714145.0761656
privbh_855,private,101484072891.26942,2000.0,50742036.445634715
privbh_8551,private,12736231548.210163,2000.0,6368115.774105081
privbh_8556,private,12773502119.115932,2000.0,6386751.059557966
privbh_8557,private,12701464462.201374,2000.0,6350732.231100687
privbh_856,private,12750352669.666283,2000.0,6375176.334833141
privbh_8562,private,101620390812.70804,2000.0,50810195.40635402
privbh_858,private,216562055704.09616,2000.0,108281027.85204808
privbh_8585,private,12755032110.19716,2000.0,6377516.05509858
privbh_8587,private,12709797325.798212,2000.0,6354898.662899106
privbh_8589,private,12684431897.714151,2000.0,6342215.948857076
privbh_859,private,101958197773.02646,2000.0,50979098.886513226
privbh_8590,private,12697187154.539473,2000.0,6348593.577269737
privbh_8598,private,101928777289.3919,2000.0,50964388.64469595
privbh_8599,private,12687700947.163889,2000.0,6343850.473581945
privbh_8601,private,12685155241.029953,2000.0,6342577.620514977
privbh_8602,private,12688101384.73095,2000.0,6344050.692365475
privbh_8604,private,12682173772.058596,2000.0,6341086.8860292975
privbh_8605,private,25436667274.523113,2000.0,12718333.637261556
privbh_8606,private,12679647527.014288,2000.0,6339823.763507144
privbh_8607,private,12707121022.013002,2000.0,6353560.5110065015
privbh_8609,private,12685859417.781366,2000.0,6342929.708890683
privbh_861,private,127522726633.50647,2000.0,63761363.31675324
privbh_8610,private,12746704311.232485,2000.0,6373352.155616242
privbh_8611,private,127372380127.61655,2000.0,63686190.06380827
privbh_8613,private,101856725847.543,2000.0,50928362.9237715
privbh_8614,private,114156893695.41544,2000.0,57078446.84770772
privbh_8617,private,102236890788.29646,2000.0,51118445.39414823
privbh_8618,private,12737552520.925444,2000.0,6368776.260462722
privbh_8619,private,25512115566.887005,2000.0,12756057.783443503
privbh_8620,private,101455889300.31888,2000.0,50727944.65015944
privbh_8624,private,12739469300.332123,2000.0,6369734.650166062
privbh_863,private,126964706305.86967,2000.0,63482353.152934834
privbh_8648,private,127067984080.5765,2000.0,63533992.040288255
privbh_8653,private,101762996615.34444,2000.0,50881498.30767222
privbh_8657,private,101774614258.8536,2000.0,50887307.12942681
privbh_8658,private,101598200245.1754,2000.0,50799100.1225877
privbh_8667,private,12682959373.773422,2000.0,6341479.686886711
privbh_8668,private,12709000378.34598,2000.0,6354500.18917299
privbh_8674,private,101506729172.56216,2000.0,50753364.58628108
privbh_8675,private,12711373642.686172,2000.0,6355686.821343087
privbh_8677,private,12701239162.54378,2000.0,6350619.58127189
privbh_8684,private,126968044416.62875,2000.0,63484022.208314374
privbh_8685,private,127561036924.77307,2000.0,63780518.46238653
privbh_8687,private,12678309554.916948,2000.0,6339154.777458474
privbh_8688,private,101488939072.26218,2000.0,50744469.53613109
privbh_8689,private,229330551071.77167,2000.0,114665275.53588584
privbh_8690,private,329666356492.7908,2000.0,164833178.24639538
privbh_8691,private,101488107252.24884,2000.0,50744053.62612442
privbh_8692,private,661264582366.4211,2000.0,330632291.18321055
privbh_8703,private,12696306937.753323,2000.0,6348153.468876662
privbh_8711,private,12704958978.943611,2000.0,6352479.489471805
privbh_8713,private,127529397573.74406,2000.0,63764698.78687203
privbh_872,private,101742257352.54315,2000.0,50871128.67627157
privbh_8723,private,12695600777.656822,2000.0,6347800.388828411
privbh_8725,private,12756999248.381622,2000.0,6378499.624190811
privbh_8726,private,12712990268.236452,2000.0,6356495.134118226
privbh_8727,private,12673668123.396875,2000.0,6336834.061698438
privbh_8729,private,88874836102.52956,2000.0,44437418.05126478
privbh_8732,private,12753303796.251698,2000.0,6376651.898125849
privbh_8733,private,12691668106.58366,2000.0,6345834.05329183
privbh_8734,private,12710460153.744852,2000.0,6355230.076872426
privbh_8735,private,12723314338.762379,2000.0,6361657.169381189
privbh_8739,private,12724312216.708029,2000.0,6362156.108354014
privbh_874,private,102181017570.07788,2000.0,51090508.78503894
privbh_8741,private,12726748751.700647,2000.0,6363374.375850324
privbh_8742,private,126895298140.56926,2000.0,63447649.07028463
privbh_8745,private,114703930095.39969,2000.0,57351965.04769985
privbh_8750,private,101836138169.8185,2000.0,50918069.084909245
privbh_8752,private,127380148184.47298,2000.0,63690074.09223649
privbh_8753,private,114412698730.8807,2000.0,57206349.365440354
privbh_8755,private,25502867057.12857,2000.0,12751433.528564285
privbh_8757,private,12736239775.052898,2000.0,6368119.887526449
privbh_8758,private,127427093591.04565,2000.0,63713546.795522824
privbh_8760,private,25465090283.88254,2000.0,12732545.141941272
privbh_8768,private,25433595007.588028,2000.0,12716797.503794014
privbh_8771,private,12720214173.674059,2000.0,6360107.086837029
privbh_8773,private,12721202369.93811,2000.0,6360601.1849690555
privbh_8776,private,38261766985.24223,2000.0,19130883.492621116
privbh_8781,private,240899124030.28467,2000.0,120449562.01514234
privbh_8782,private,101842573956.64717,2000.0,50921286.97832359
privbh_8786,private,126795640566.24792,2000.0,63397820.28312396
privbh_8787,private,254837544702.69363,2000.0,127418772.35134682
privbh_8790,private,25446696124.537395,2000.0,12723348.062268699
privbh_8791,private,12714222721.612263,2000.0,6357111.360806132
privbh_8792,private,101699536944.55252,2000.0,50849768.47227626
privbh_8793,private,102099799355.83617,2000.0,51049899.677918084
privbh_8795,private,203800920431.16968,2000.0,101900460.21558484
privbh_8798,private,101598902302.64119,2000.0,50799451.15132059
privbh_8809,private,12711033684.858482,2000.0,6355516.842429241
privbh_881,private,101632816427.68384,2000.0,50816408.21384192
privbh_8810,private,25484805351.690735,2000.0,12742402.675845368
privbh_8811,private,12769051744.175114,2000.0,6384525.872087557
privbh_8813,private,102004992555.11037,2000.0,51002496.27755518
privbh_8814,private,12758672298.78832,2000.0,6379336.14939416
privbh_8815,private,203821215897.02792,2000.0,101910607.94851395
privbh_8816,private,12773590351.81685,2000.0,6386795.175908425
privbh_8827,private,101424152413.53996,2000.0,50712076.20676998
privbh_8829,private,12699862157.51893,2000.0,6349931.078759465
privbh_8830,private,25448995568.979103,2000.0,12724497.784489552
privbh_8832,private,101830030267.43636,2000.0,50915015.13371818
privbh_8834,private,127223413966.65524,2000.0,63611706.98332762
privbh_8835,private,25357484588.68176,2000.0,12678742.294340879
privbh_8836,private,114363111772.67871,2000.0,57181555.88633936
privbh_8837,private,101484857959.19193,2000.0,50742428.97959596
privbh_8838,private,38116672727.352516,2000.0,19058336.363676257
privbh_8839,private,12687115304.107044,2000.0,6343557.652053522
privbh_8841,private,12694450760.580378,2000.0,6347225.380290189
privbh_8842,private,101397606897.20154,2000.0,50698803.44860077
privbh_8843,private,12726736026.18687,2000.0,6363368.013093435
privbh_8848,private,12681428476.491367,2000.0,6340714.238245684
privbh_8850,private,101632790078.24257,2000.0,50816395.039121285
privbh_8855,private,12704636325.733671,2000.0,6352318.1628668355
privbh_8856,private,101949413250.1185,2000.0,50974706.62505925
privbh_8857,private,12725886875.981342,2000.0,6362943.437990671
privbh_8860,private,12776767566.082787,2000.0,6388383.783041393
privbh_8863,private,12736644622.437784,2000.0,6368322.311218892
privbh_8864,private,126835003324.5851,2000.0,63417501.66229255
privbh_8865,private,127207643560.50511,2000.0,63603821.78025255
privbh_8866,private,126736508370.33008,2000.0,63368254.18516504
privbh_8868,private,127249330226.10152,2000.0,63624665.11305076
privbh_8870,private,12715792027.453968,2000.0,6357896.013726984
privbh_8871,private,279810594230.79877,2000.0,139905297.1153994
privbh_8873,private,12703347047.485088,2000.0,6351673.523742544
privbh_8875,private,101498386225.80806,2000.0,50749193.11290403
privbh_8877,private,12686264707.92927,2000.0,6343132.353964635
privbh_8880,private,25419892663.938152,2000.0,12709946.331969077
privbh_8881,private,12681620845.783539,2000.0,6340810.42289177
privbh_8882,private,12685712813.10207,2000.0,6342856.406551035
privbh_8889,private,12701633905.720587,2000.0,6350816.952860293
privbh_8892,private,25376951241.331177,2000.0,12688475.620665587
privbh_8895,private,382888510390.6152,2000.0,191444255.19530758
privbh_8896,private,786417465562.0441,2000.0,393208732.781022
privbh_890,private,102031920225.98225,2000.0,51015960.112991124
privbh_8900,private,12727411161.02133,2000.0,6363705.580510665
privbh_8901,private,12727943507.754534,2000.0,6363971.753877267
privbh_8902,private,12745685653.056206,2000.0,6372842.826528103
privbh_8903,private,25384152928.514854,2000.0,12692076.464257427
privbh_8905,private,25398308649.252747,2000.0,12699154.324626373
privbh_8908,private,12719076928.66102,2000.0,6359538.46433051
privbh_8909,private,12714608646.947666,2000.0,6357304.3234738335
privbh_891,private,102144104943.94727,2000.0,51072052.471973635
privbh_8912,private,38030080984.97095,2000.0,19015040.492485475
privbh_8914,private,12690488543.506632,2000.0,6345244.271753316
privbh_8915,private,126779570587.33884,2000.0,63389785.29366942
privbh_8916,private,126792052505.83966,2000.0,63396026.25291983
privbh_892,private,101745158900.265,2000.0,50872579.4501325
privbh_8923,private,101430226202.65314,2000.0,50715113.10132657
privbh_8932,private,12714564625.194292,2000.0,6357282.312597146
privbh_8936,private,12783324368.636654,2000.0,6391662.184318327
privbh_8941,private,25429677340.673794,2000.0,12714838.670336897
privbh_8944,private,101750037753.65024,2000.0,50875018.87682512
privbh_8952,private,102119208161.77057,2000.0,51059604.08088528
privbh_8957,private,12712258357.774197,2000.0,6356129.178887098
privbh_8958,private,12719323727.494041,2000.0,6359661.863747021
privbh_8959,private,12716765179.38486,2000.0,6358382.58969243
privbh_896,private,38046272983.14459,2000.0,19023136.491572294
privbh_8961,private,456358342868.85535,2000.0,228179171.43442768
privbh_8962,private,12714434050.877808,2000.0,6357217.025438904
privbh_8964,private,12688130782.333128,2000.0,6344065.391166564
privbh_8965,private,50864852264.07201,2000.0,25432426.132036004
privbh_8967,private,12769349569.039825,2000.0,6384674.784519913
privbh_8968,private,12753167462.752405,2000.0,6376583.731376203
privbh_897,private,305711769602.7348,2000.0,152855884.8013674
privbh_8972,private,13360918041180.322,2000.0,6680459020.590161
privbh_8974,private,12724760145.893623,2000.0,6362380.072946812
privbh_8976,private,203124976131.35284,2000.0,101562488.06567642
privbh_8979,private,255251716196.75336,2000.0,127625858.09837668
privbh_8981,private,139819494999.65527,2000.0,69909747.49982764
privbh_8982,private,12710834067.010283,2000.0,6355417.033505141
privbh_8984,private,38106410102.22196,2000.0,19053205.05111098
privbh_8987,private,12756514871.419283,2000.0,6378257.435709641
privbh_8991,private,127079125337.55565,2000.0,63539562.66877782
privbh_8992,private,12736751605.047474,2000.0,6368375.802523737
privbh_8997,private,355501761190.9885,2000.0,177750880.59549427
privbh_8999,private,508850467302.79614,2000.0,254425233.65139806
privbh_900,private,126931618808.36984,2000.0,63465809.40418492
privbh_9003,private,126729782444.13667,2000.0,63364891.22206834
privbh_9005,private,101536921180.73312,2000.0,50768460.590366565
privbh_9006,private,114083740071.91965,2000.0,57041870.035959825
privbh_9007,private,12679525804.885704,2000.0,6339762.902442852
privbh_9009,private,12688285256.146875,2000.0,6344142.628073438
privbh_901,private,140284122020.7752,2000.0,70142061.0103876
privbh_9010,private,140225585370.16818,2000.0,70112792.68508409
privbh_9011,private,12673653758.258013,2000.0,6336826.8791290065
privbh_9013,private,12710779982.934454,2000.0,6355389.991467227
privbh_9014,private,127443266283.38531,2000.0,63721633.14169266
privbh_9015,private,102062633088.97508,2000.0,51031316.54448754
privbh_902,private,101541211763.41483,2000.0,50770605.881707415
privbh_9020,private,25373011298.97861,2000.0,12686505.649489306
privbh_9021,private,253575000075.37967,2000.0,126787500.03768983
privbh_9022,private,89107658104.58308,2000.0,44553829.05229154
privbh_9026,private,153085513650.491,2000.0,76542756.8252455
privbh_9027,private,127230205409.33563,2000.0,63615102.704667814
privbh_9028,private,126866216498.39317,2000.0,63433108.24919659
privbh_9029,private,12703106452.55856,2000.0,6351553.22627928
privbh_9034,private,127028556190.66821,2000.0,63514278.095334105
privbh_9035,private,101538532097.94936,2000.0,50769266.04897468
privbh_9036,private,38139923283.329926,2000.0,19069961.641664963
privbh_9038,private,12710372871.60629,2000.0,6355186.435803145
privbh_9039,private,25406397622.985565,2000.0,12703198.811492782
privbh_9040,private,12778132916.92536,2000.0,6389066.45846268
privbh_9041,private,12754670404.465235,2000.0,6377335.202232617
privbh_9042,private,126746584489.72627,2000.0,63373292.24486314
privbh_9043,private,101692134282.61356,2000.0,50846067.14130678
privbh_9049,private,12759737257.42594,2000.0,6379868.62871297
privbh_9051,private,12678925355.534575,2000.0,6339462.677767287
privbh_9055,private,114574944730.99327,2000.0,57287472.365496635
privbh_9056,private,127150027898.18665,2000.0,63575013.94909332
privbh_9058,private,127023392585.41115,2000.0,63511696.29270557
privbh_9059,private,38177231359.12166,2000.0,19088615.67956083
privbh_9060,private,140199286701.38898,2000.0,70099643.35069449
privbh_9061,private,12755668113.186842,2000.0,6377834.056593421
privbh_9062,private,12697778634.531254,2000.0,6348889.317265627
privbh_9064,private,12700669277.342686,2000.0,6350334.638671343
privbh_9065,private,25452851692.00995,2000.0,12726425.846004974
privbh_9070,private,12691708640.881145,2000.0,6345854.320440573
privbh_9071,private,266819852013.7683,2000.0,133409926.00688416
privbh_9073,private,12702090694.49193,2000.0,6351045.347245965
privbh_9074,private,25434119370.060654,2000.0,12717059.685030326
privbh_9076,private,12736831035.868998,2000.0,6368415.517934498
privbh_908,private,127210492761.87352,2000.0,63605246.38093676
privbh_9080,private,25385772669.107857,2000.0,12692886.334553929
privbh_9083,private,12709522773.733232,2000.0,6354761.386866616
privbh_9084,private,12737161644.690104,2000.0,6368580.822345052
privbh_9086,private,12713955496.64552,2000.0,6356977.74832276
privbh_9087,private,12706212981.185938,2000.0,6353106.490592969
privbh_9088,private,12716988451.318928,2000.0,6358494.225659464
privbh_9096,private,25438601722.809845,2000.0,12719300.861404922
privbh_9102,private,12715536583.5796,2000.0,6357768.2917898
privbh_9104,private,25404951583.803368,2000.0,12702475.791901683
privbh_911,private,101929935238.3013,2000.0,50964967.61915065
privbh_9115,private,127316367209.4826,2000.0,63658183.604741305
privbh_9116,private,127143053697.95256,2000.0,63571526.84897628
privbh_9117,private,12736257474.093561,2000.0,6368128.737046781
privbh_912,private,102071372318.76932,2000.0,51035686.15938466
privbh_9120,private,12728560152.268995,2000.0,6364280.076134497
privbh_9122,private,12748254871.204927,2000.0,6374127.435602464
privbh_9127,private,12716791345.330057,2000.0,6358395.672665029
