borehole_id,borehole_type,Q_L_per_day,total_surviving_fio_load,concentration_CFU_per_100mL,lat,long
privbh_10230,private,2000.0,449067138926.48364,22453356.94632418,-6.203523,39.2114393
privbh_10231,private,2000.0,445360052758.64325,22268002.637932163,-6.2038948,39.211137
privbh_10232,private,2000.0,442981903056.12134,22149095.152806066,-6.2038732,39.2111545
privbh_10233,private,2000.0,369568959645.5796,18478447.98227898,-6.2039613,39.2108454
privbh_10234,private,2000.0,226537810414.4295,11326890.520721477,-6.204193,39.2101614
privbh_10235,private,2000.0,309240471275.73694,15462023.563786846,-6.2039833,39.2101184
privbh_10236,private,2000.0,380978865481.944,19048943.274097197,-6.2025425,39.2108805
privbh_10237,private,2000.0,380658503660.512,19032925.183025602,-6.2025417,39.2108933
privbh_10238,private,571.4285714285714,75287039481.55244,13175231.909271676,-6.2018818,39.2105311
privbh_10239,private,2000.0,72859821002.42152,3642991.0501210764,-6.2018442,39.2107259
privbh_1024,private,285.7142857142857,688234390210.4114,240882036.57364398,-6.1693706,39.2561834
privbh_10240,private,3571.4285714285716,925140322927.046,25903929.04195729,-5.9084382,39.3037417
privbh_10241,private,2000.0,294855378755.83777,14742768.93779189,-5.9067221,39.3042493
privbh_10243,private,3000.0,774679805996.8257,25822660.19989419,-5.9101998,39.3015764
privbh_10244,private,3000.0,509289363925.83704,16976312.130861234,-5.9121912,39.2994915
privbh_10245,private,2000.0,1268234511215.7522,63411725.5607876,-5.9088031,39.300039
privbh_10246,private,3000.0,791000952278.003,26366698.409266766,-5.9060521,39.2978617
privbh_10247,private,5000.0,918851752274.705,18377035.045494102,-5.9027207,39.2978866
privbh_10248,private,3000.0,1543701894990.8154,51456729.83302718,-5.9016648,39.2967348
privbh_10249,private,5000.0,77145307608.04654,1542906.152160931,-5.9000184,39.2946114
privbh_1025,private,5000.0,78163615603.87866,1563272.3120775733,-6.1692304,39.2568008
privbh_10250,private,2000.0,1355688538465.5222,67784426.92327611,-5.9004966,39.2949704
privbh_10251,private,3000.0,429339340516.707,14311311.350556899,-5.9007295,39.2973503
privbh_10256,private,8000.0,38770302498.69452,484628.7812336815,-5.8981351,39.3033659
privbh_10259,private,2000.0,219783425287.96393,10989171.264398197,-6.2018077,39.2087177
privbh_1026,private,1285.7142857142856,210575726617.47644,16378112.070248168,-6.1697167,39.257005
privbh_10260,private,1000.0,79520705323.94243,7952070.5323942425,-6.2017612,39.2081681
privbh_10261,private,3000.0,75867221806.47052,2528907.393549017,-6.2021935,39.2077717
privbh_10262,private,3000.0,73380725256.6182,2446024.1752206064,-6.2023837,39.2082676
privbh_10264,private,2000.0,73756639032.89894,3687831.9516449473,-6.2031016,39.2086233
privbh_10265,private,2000.0,151744886306.1706,7587244.315308529,-6.2032625,39.208921
privbh_10266,private,2000.0,1343703248667.5125,67185162.43337563,-6.2026397,39.2089388
privbh_10267,private,2000.0,1069830207141.828,53491510.357091404,-6.2023644,39.2088025
privbh_10268,private,2000.0,333132160655.3591,16656608.032767955,-6.2033868,39.2093915
privbh_10269,private,285.7142857142857,327270888167.25616,114544810.85853966,-6.2033723,39.2095395
privbh_10270,private,3000.0,367003060988.3922,12233435.36627974,-6.2033348,39.2097927
privbh_10271,private,1000.0,222187163036.88928,22218716.30368893,-6.2036668,39.2098606
privbh_10272,private,5000.0,446268135525.33563,8925362.710506713,-6.2044705,39.2098683
privbh_10273,private,285.7142857142857,243258678106.85184,85140537.33739814,-6.2047529,39.2096139
privbh_10274,private,2000.0,75282517117.532,3764125.8558766,-6.2043661,39.2088878
privbh_10275,private,857.1428571428571,321408077898.244,37497609.08812847,-6.2037351,39.2088935
privbh_10276,private,2000.0,406305328928.3748,20315266.44641874,-6.2047243,39.2080418
privbh_10277,private,2000.0,477760809267.08704,23888040.463354353,-6.2043815,39.2080366
privbh_10278,private,2000.0,397520261805.68396,19876013.0902842,-6.204805,39.208075
privbh_10279,private,2000.0,363233439199.3506,18161671.95996753,-6.2050649,39.2079721
privbh_1028,private,428.57142857142856,147892585903.1824,34508270.04407589,-6.1667046,39.2573882
privbh_10280,private,2000.0,779562210265.8245,38978110.513291225,-6.2052855,39.2076236
privbh_10282,private,857.1428571428571,73811697780.12701,8611364.74101482,-6.2045849,39.2075757
privbh_10283,private,2000.0,805799615779.779,40289980.788988955,-6.2043832,39.2074835
privbh_10284,private,2000.0,75205807318.26222,3760290.365913111,-6.2039236,39.2081453
privbh_10285,private,1000.0,801616678366.2466,80161667.83662465,-6.2043982,39.207337
privbh_10286,private,2000.0,366401184634.72876,18320059.23173644,-6.2049002,39.2070521
privbh_10287,private,571.4285714285714,226914775902.26062,39710085.78289561,-6.2054217,39.206955
privbh_10288,private,2000.0,287545569155.6323,14377278.457781617,-6.2061402,39.2066437
privbh_1029,private,714.2857142857142,626308944941.5936,87683252.29182312,-6.168845,39.2533017
privbh_10291,private,2000.0,322819978365.9193,16140998.918295965,-6.20588,39.208091
privbh_10292,private,2000.0,397650515397.09247,19882525.769854624,-6.2057668,39.208366
privbh_10293,private,2000.0,581510077595.1909,29075503.879759543,-6.2090027,39.2024658
privbh_10294,private,2000.0,152676441675.7417,7633822.0837870855,-6.2098611,39.2028982
privbh_10295,private,2000.0,75324495719.43826,3766224.7859719135,-6.2101245,39.2033809
privbh_10296,private,1000.0,524783312843.46875,52478331.28434687,-6.2088148,39.20336
privbh_10297,private,5000.0,78688581049.0029,1573771.620980058,-6.2089128,39.2049315
privbh_10298,private,2000.0,398143228871.8694,19907161.44359347,-6.208582,39.2054708
privbh_10299,private,2000.0,73138898241.66536,3656944.912083268,-6.2084724,39.2050848
privbh_103,private,285.7142857142857,498781841251.3807,174573644.4379832,-6.1795868,39.2185433
privbh_1030,private,857.1428571428571,1605471834636.2898,187305047.3742338,-6.163365,39.1889333
privbh_10300,private,2000.0,398823089781.6881,19941154.489084404,-6.208653,39.2055586
privbh_10301,private,2000.0,395097574356.13605,19754878.7178068,-6.208957,39.2057105
privbh_10302,private,2000.0,559557472118.6903,27977873.605934512,-6.2092953,39.2058192
privbh_10303,private,2000.0,301114708656.7092,15055735.432835463,-6.209381,39.2054017
privbh_10304,private,2000.0,389063751110.6052,19453187.55553026,-6.2095889,39.20559
privbh_10305,private,285.7142857142857,227469164642.05148,79614207.62471803,-6.2099798,39.2058156
privbh_10306,private,1000.0,391477924635.6392,39147792.46356393,-6.2105424,39.2039313
privbh_10307,private,2000.0,506600476062.3235,25330023.803116176,-6.21003,39.2059946
privbh_10308,private,571.4285714285714,447237452710.1887,78266554.22428302,-6.2095432,39.2059077
privbh_10309,private,2000.0,403178969092.22235,20158948.454611115,-6.2090447,39.2058875
privbh_1031,private,1000.0,990963446406.8928,99096344.64068928,-6.163742,39.1884362
privbh_10310,private,2000.0,369980254033.16626,18499012.701658316,-6.208739,39.2060313
privbh_10311,private,1142.857142857143,631694052421.7825,55273229.58690597,-6.2086703,39.2065694
privbh_10312,private,2000.0,687747006529.4412,34387350.32647206,-6.2089442,39.2065067
privbh_10313,private,2000.0,921241284187.6001,46062064.20938001,-6.2089296,39.2066651
privbh_10314,private,2000.0,917378139413.812,45868906.9706906,-6.2089735,39.206809
privbh_10315,private,1000.0,431754662943.7378,43175466.29437378,-6.2093694,39.2070255
privbh_10316,private,5000.0,505752434709.2766,10115048.694185533,-6.2096271,39.2072044
privbh_10317,private,2000.0,598702167425.2682,29935108.371263407,-6.2097569,39.2067777
privbh_10318,private,2000.0,72836780188.34659,3641839.00941733,-6.209421,39.2066345
privbh_10319,private,5000.0,439382849390.0641,8787656.987801282,-6.2098897,39.2066548
privbh_1032,private,2000.0,961157169954.938,48057858.4977469,-6.1638217,39.188465
privbh_10320,private,2000.0,302258699839.49915,15112934.991974955,-6.2097124,39.207135
privbh_10321,private,1000.0,299027488899.4457,29902748.889944565,-6.2097065,39.2071901
privbh_10322,private,2000.0,735350593691.0723,36767529.68455361,-6.2096808,39.207682
privbh_10323,private,2000.0,435595247583.6146,21779762.379180733,-6.2099507,39.2066692
privbh_10324,private,571.4285714285714,75360566167.36093,13188099.079288162,-6.2101217,39.2063433
privbh_10325,private,2000.0,150751351789.62265,7537567.589481133,-6.2092109,39.2076125
privbh_10326,private,2000.0,368673099785.5441,18433654.989277206,-6.2090187,39.2075838
privbh_10327,private,2000.0,396150575923.2444,19807528.796162218,-6.2084584,39.2076767
privbh_10328,private,2000.0,471503706125.4469,23575185.306272347,-6.2084438,39.2075899
privbh_10329,private,2000.0,680240739501.6118,34012036.975080594,-6.208838,39.2080469
privbh_1033,private,2000.0,1700433149741.9768,85021657.48709884,-6.1637924,39.1875659
privbh_10330,private,2000.0,888015378162.5126,44400768.908125624,-6.2087848,39.2083706
privbh_10331,private,2000.0,1341391761659.4983,67069588.08297491,-6.2085918,39.2084203
privbh_10332,private,2000.0,1583424367269.999,79171218.36349995,-6.2084697,39.2085261
privbh_10333,private,2000.0,798627780575.7711,39931389.02878855,-6.2095756,39.208053
privbh_10334,private,2000.0,1084928279900.0295,54246413.99500148,-6.2096097,39.2083421
privbh_10335,private,857.1428571428571,751254383579.3545,87646344.75092469,-6.2094385,39.2088139
privbh_10336,private,2000.0,285916825054.48914,14295841.252724458,-6.2103475,39.2074924
privbh_10337,private,2000.0,475579640232.0364,23778982.011601817,-6.2093261,39.2096275
privbh_10338,private,2000.0,247562187833.45407,12378109.391672704,-6.2082758,39.2102313
privbh_10339,private,2000.0,436306922804.72656,21815346.140236326,-6.2083784,39.2095869
privbh_1034,private,2000.0,515358117028.5397,25767905.85142698,-6.1646403,39.1881816
privbh_10341,private,1142.857142857143,521365844564.6056,45619511.39940299,-6.2043161,39.2110092
privbh_10342,private,2000.0,660973266766.4065,33048663.338320326,-6.2042913,39.2112772
privbh_10343,private,2000.0,227045319305.92004,11352265.965296002,-6.2041544,39.2118573
privbh_10344,private,1000.0,152138816997.7341,15213881.69977341,-6.2037985,39.2117052
privbh_10345,private,3000.0,153276703414.2126,5109223.44714042,-6.2036508,39.2116422
privbh_10346,private,3000.0,375091132188.34576,12503037.739611525,-6.2034643,39.2115237
privbh_10347,private,3000.0,571525231295.2908,19050841.04317636,-6.2034374,39.2107721
privbh_10348,private,5000.0,361453564280.157,7229071.2856031405,-6.2035792,39.2107593
privbh_10349,private,3000.0,151545917570.2475,5051530.585674917,-6.2029148,39.2104371
privbh_1035,private,2000.0,1737579118590.0867,86878955.92950433,-6.1622993,39.189141
privbh_10350,private,8000.0,301089509647.9259,3763618.870599074,-6.2025595,39.2106219
privbh_10351,private,2000.0,542761217383.3297,27138060.869166486,-6.2022994,39.2106789
privbh_10352,private,2000.0,3662782412838.171,183139120.64190856,-6.2001677,39.210945
privbh_10353,private,2000.0,76917604965.1265,3845880.248256325,-6.2052679,39.2089783
privbh_10354,private,2000.0,389804383236.86194,19490219.1618431,-6.2051359,39.2087279
privbh_10356,private,2000.0,507919113908.18536,25395955.69540927,-6.2060514,39.2090669
privbh_1036,private,2000.0,5592774855187.471,279638742.75937355,-6.1666004,39.2555465
privbh_10360,private,2000.0,831345591800.1321,41567279.590006605,-6.206381,39.2079693
privbh_10361,private,2000.0,1043252363759.9363,52162618.18799682,-6.2063398,39.2078568
privbh_10362,private,3000.0,714953166239.1318,23831772.20797106,-6.2061233,39.2081727
privbh_10363,private,2000.0,317798344253.2239,15889917.212661196,-6.2060419,39.2086278
privbh_10364,private,2000.0,425758595012.8607,21287929.750643037,-6.2061954,39.2073737
privbh_10365,private,2000.0,799715558630.8257,39985777.93154128,-6.2065592,39.2070303
privbh_10366,private,3000.0,708313310803.0914,23610443.69343638,-6.2053304,39.2081907
privbh_10367,private,285.7142857142857,449660628049.4106,157381219.8172937,-6.200706,39.2097741
privbh_10368,private,285.7142857142857,73898574313.0098,25864501.009553425,-6.1991483,39.2090603
privbh_10369,private,3000.0,146645719846.62665,4888190.661554222,-6.2006329,39.2087627
privbh_10371,private,285.7142857142857,217300046598.00284,76055016.30930099,-6.2018008,39.2087568
privbh_10372,private,1000.0,216165460432.59796,21616546.043259796,-6.2014505,39.2095325
privbh_10373,private,2285.714285714286,227567269243.80505,9956068.02941647,-6.2028363,39.2101741
privbh_10375,private,428.57142857142856,376997011125.8452,87965969.26269722,-6.2027408,39.2090716
privbh_10376,private,571.4285714285714,656768103878.4613,114934418.17873073,-6.2004729,39.2101916
privbh_10378,private,857.1428571428571,264846546965.07904,30898763.812592555,-6.1986917,39.2100917
privbh_10379,private,285.7142857142857,75534490898.44836,26437071.81445693,-6.1990453,39.2087766
privbh_1038,private,2000.0,714868076572.6097,35743403.82863049,-6.1715021,39.2520571
privbh_10385,private,285.7142857142857,75663453450.81425,26482208.707784988,-6.2026334,39.2101857
privbh_10386,private,1000.0,74666578118.23595,7466657.811823594,-6.2025496,39.209591
privbh_10387,private,142.85714285714286,76078514485.84482,53254960.140091375,-6.2024103,39.2094977
privbh_10388,private,285.7142857142857,73793838982.61653,25827843.643915784,-6.2021419,39.2094599
privbh_10389,private,285.7142857142857,309171533619.21765,108210036.76672618,-6.2018236,39.2092703
privbh_1039,private,3000.0,289176023796.9801,9639200.79323267,-6.1708613,39.2545618
privbh_10390,private,2857.142857142857,1342954478623.5513,47003406.751824304,-6.2021909,39.2090318
privbh_10391,private,714.2857142857142,150488758592.82315,21068426.202995244,-6.2032067,39.2096648
privbh_10392,private,285.7142857142857,371738026102.95483,130108309.13603418,-6.2033229,39.2101021
privbh_10393,private,2000.0,1224360648496.0308,61218032.42480154,-6.2081075,39.2080693
privbh_10394,private,285.7142857142857,1678008743132.2085,587303060.096273,-6.2081326,39.2079339
privbh_10395,private,2000.0,1434869129369.936,71743456.4684968,-6.2081367,39.2079317
privbh_10396,private,2000.0,150785995520.07404,7539299.776003702,-6.2079702,39.2073899
privbh_10397,private,571.4285714285714,72613485920.62029,12707360.03610855,-6.2077652,39.206713
privbh_10398,private,2000.0,148403239321.95154,7420161.966097577,-6.2104906,39.2087964
privbh_10399,private,571.4285714285714,229251601764.11066,40119030.30871936,-6.2095271,39.2040875
privbh_104,private,428.57142857142856,224988199506.2393,52497246.55145584,-6.1782628,39.2178535
privbh_10400,private,571.4285714285714,1026228468731.6226,179589982.02803394,-6.2087901,39.2069459
privbh_10401,private,2000.0,949740144096.8938,47487007.20484469,-6.2084301,39.2071559
privbh_10402,private,2000.0,400796915409.3904,20039845.77046952,-6.2082523,39.2075006
privbh_10403,private,2000.0,76122667148.78989,3806133.357439494,-6.2075656,39.2070947
privbh_10404,private,2000.0,730133614101.7273,36506680.705086365,-6.2097097,39.2075413
privbh_10405,private,2000.0,959589894536.0271,47979494.72680135,-6.2088086,39.2083402
privbh_10406,private,2000.0,797306381661.2474,39865319.08306237,-6.2096105,39.208083
privbh_10407,private,2000.0,1078425845308.5454,53921292.26542727,-6.2095707,39.2083177
privbh_10408,private,2000.0,735709653963.1997,36785482.698159985,-6.208787,39.2103625
privbh_10409,private,5000.0,577363094403.8861,11547261.888077723,-6.2088333,39.2025928
privbh_10410,private,2000.0,228071895013.8839,11403594.750694197,-6.209675,39.2031647
privbh_10411,private,2000.0,578391824346.3223,28919591.217316113,-6.2086376,39.2033341
privbh_10412,private,2000.0,759985325355.5323,37999266.26777662,-6.2096511,39.2045943
privbh_10413,private,2000.0,404834838195.6035,20241741.909780174,-6.2084241,39.2055271
privbh_10414,private,571.4285714285714,297995260611.1207,52149170.606946126,-6.2079946,39.2062113
privbh_10415,private,2000.0,547830254504.6509,27391512.72523254,-6.2103455,39.2089605
privbh_10416,private,2000.0,74316062195.5244,3715803.10977622,-6.2104626,39.2079006
privbh_10417,private,2000.0,292819401877.4287,14640970.093871435,-6.2084776,39.2097338
privbh_10419,private,2000.0,1298787175801.3057,64939358.79006529,-6.2064921,39.211799
privbh_1042,private,1285.7142857142856,75077505437.81493,5839361.534052273,-6.1694253,39.2527676
privbh_10420,private,2000.0,1955033953119.9568,97751697.65599784,-6.2063829,39.2121296
privbh_10421,private,571.4285714285714,2025075901246.096,354388282.7180668,-6.2066789,39.2121943
privbh_10422,private,2000.0,1022620997744.6694,51131049.88723347,-6.2058441,39.211856
privbh_10423,private,285.7142857142857,2256093776499.1387,789632821.7746985,-6.2059015,39.2120885
privbh_10424,private,2000.0,1578939737078.9146,78946986.85394573,-6.2062693,39.2116681
privbh_10425,private,2000.0,828980337246.921,41449016.86234605,-6.2058566,39.2115988
privbh_10426,private,2000.0,829442434243.2274,41472121.71216137,-6.2055889,39.2115041
privbh_10427,private,571.4285714285714,1042404068881.636,182420712.0542863,-6.2054378,39.2114995
privbh_10428,private,1285.7142857142856,643219510277.6603,50028184.13270692,-6.2053299,39.2112925
privbh_10429,private,2000.0,1074817387290.4209,53740869.36452105,-6.2059563,39.211168
